E,v,L,w1,w2,t1,t2,P,x,yout
2.35E+11,0.287,3.6,0.15,0.1,0.009,0.009,5500,1.8,0.0047204
2.00E+11,0.3,3,0.175,0.1,0.009,0.009,5500,1.5,0.002289
2.13E+11,0.313,2.4,0.2,0.1,0.009,0.009,5500,1.2,0.00082656
2.40E+11,0.29,1.8,0.1,0.125,0.009,0.009,5500,0.9,0.0013949
2.10E+11,0.303,1.8,0.125,0.125,0.009,0.009,5500,0.9,0.00092438
2.35E+11,0.3,1.2,0.15,0.125,0.009,0.009,5500,0.6,0.0001767
2.00E+11,0.29,3.6,0.15,0.125,0.009,0.009,5500,1.8,0.0047178
2.13E+11,0.287,3.6,0.175,0.125,0.009,0.009,5500,1.8,0.0030982
2.40E+11,0.303,3,0.2,0.125,0.009,0.009,5500,1.5,0.0011893
2.10E+11,0.313,2.4,0.1,0.15,0.009,0.009,5500,1.2,0.0033789
2.35E+11,0.29,1.8,0.125,0.15,0.009,0.009,5500,0.9,0.00075481
2.00E+11,0.303,1.8,0.15,0.15,0.009,0.009,5500,0.9,0.00057379
2.13E+11,0.3,1.2,0.175,0.15,0.009,0.009,5500,0.6,0.00012858
2.40E+11,0.313,3.6,0.175,0.15,0.009,0.009,5500,1.8,0.0024278
2.10E+11,0.287,3.6,0.2,0.15,0.009,0.009,5500,1.8,0.0020326
2.35E+11,0.303,3,0.1,0.175,0.009,0.009,5500,1.5,0.0054342
2.00E+11,0.313,2.4,0.125,0.175,0.009,0.009,5500,1.2,0.0018793
2.13E+11,0.29,1.8,0.15,0.175,0.009,0.009,5500,0.9,0.00050145
2.40E+11,0.287,1.8,0.175,0.175,0.009,0.009,5500,0.9,0.00030986
2.10E+11,0.3,1.2,0.2,0.175,0.009,0.009,5500,0.6,9.29E-05
2.35E+11,0.313,3.6,0.2,0.175,0.009,0.009,5500,1.8,0.001644
2.00E+11,0.287,3.6,0.1,0.2,0.009,0.009,5500,1.8,0.010357
2.13E+11,0.303,3,0.125,0.2,0.009,0.009,5500,1.5,0.0031757
2.40E+11,0.3,2.4,0.15,0.2,0.009,0.009,5500,1.2,0.00093782
2.10E+11,0.29,1.8,0.175,0.2,0.009,0.009,5500,0.9,0.00033489
2.35E+11,0.287,1.8,0.2,0.2,0.009,0.009,5500,0.9,0.00022004
2.00E+11,0.3,1.2,0.1,0.075,0.01,0.009,5500,0.6,0.00063843
2.13E+11,0.313,3.6,0.1,0.075,0.01,0.009,5500,1.8,0.015321
2.40E+11,0.29,3,0.125,0.075,0.01,0.009,5500,1.5,0.0047282
2.10E+11,0.303,3,0.15,0.075,0.01,0.009,5500,1.5,0.00361
2.35E+11,0.3,2.4,0.175,0.075,0.01,0.009,5500,1.2,0.001178
2.00E+11,0.29,1.8,0.2,0.075,0.01,0.009,5500,0.9,0.00042684
2.13E+11,0.287,1.8,0.1,0.1,0.01,0.009,5500,0.9,0.0016387
2.40E+11,0.303,1.2,0.125,0.1,0.01,0.009,5500,0.6,0.00026837
2.10E+11,0.313,3.6,0.125,0.1,0.01,0.009,5500,1.8,0.007492
2.35E+11,0.29,3,0.15,0.1,0.01,0.009,5500,1.5,0.0025513
2.00E+11,0.303,3,0.175,0.1,0.01,0.009,5500,1.5,0.0021181
2.13E+11,0.3,2.4,0.2,0.1,0.01,0.009,5500,1.2,0.00075981
2.40E+11,0.313,1.8,0.1,0.125,0.01,0.009,5500,0.9,0.0012996
2.10E+11,0.287,1.8,0.125,0.125,0.01,0.009,5500,0.9,0.00085664
2.35E+11,0.303,1.2,0.15,0.125,0.01,0.009,5500,0.6,0.0001617
2.00E+11,0.313,3.6,0.15,0.125,0.01,0.009,5500,1.8,0.0043936
2.13E+11,0.29,3,0.175,0.125,0.01,0.009,5500,1.5,0.0016803
2.40E+11,0.287,3,0.2,0.125,0.01,0.009,5500,1.5,0.0010996
2.10E+11,0.3,2.4,0.1,0.15,0.01,0.009,5500,1.2,0.0031494
2.35E+11,0.313,1.8,0.125,0.15,0.01,0.009,5500,0.9,0.00070183
2.00E+11,0.287,1.8,0.15,0.15,0.01,0.009,5500,0.9,0.00053001
2.13E+11,0.303,1.2,0.175,0.15,0.01,0.009,5500,0.6,0.00011709
2.40E+11,0.3,3.6,0.175,0.15,0.01,0.009,5500,1.8,0.0022572
2.10E+11,0.29,3,0.2,0.15,0.01,0.009,5500,1.5,0.0011064
2.35E+11,0.287,3,0.1,0.175,0.01,0.009,5500,1.5,0.0050684
2.00E+11,0.3,2.4,0.125,0.175,0.01,0.009,5500,1.2,0.0017487
2.13E+11,0.313,1.8,0.15,0.175,0.01,0.009,5500,0.9,0.00046516
2.40E+11,0.29,1.2,0.175,0.175,0.01,0.009,5500,0.6,9.89E-05
2.10E+11,0.303,1.2,0.2,0.175,0.01,0.009,5500,0.6,8.42E-05
2.35E+11,0.3,3.6,0.2,0.175,0.01,0.009,5500,1.8,0.0015267
2.00E+11,0.29,3,0.1,0.2,0.01,0.009,5500,1.5,0.0056474
2.13E+11,0.287,3,0.125,0.2,0.01,0.009,5500,1.5,0.002959
2.40E+11,0.303,2.4,0.15,0.2,0.01,0.009,5500,1.2,0.00087185
2.10E+11,0.313,1.8,0.175,0.2,0.01,0.009,5500,0.9,0.00030985
2.35E+11,0.29,1.2,0.2,0.2,0.01,0.009,5500,0.6,7.27E-05
2.00E+11,0.303,1.2,0.1,0.075,0.011,0.009,5500,0.6,0.00059267
2.13E+11,0.3,3.6,0.1,0.075,0.011,0.009,5500,1.8,0.014327
2.40E+11,0.313,3,0.125,0.075,0.011,0.009,5500,1.5,0.0044065
2.10E+11,0.287,3,0.15,0.075,0.011,0.009,5500,1.5,0.0033529
2.35E+11,0.303,2.4,0.175,0.075,0.011,0.009,5500,1.2,0.0010886
2.00E+11,0.313,1.8,0.2,0.075,0.011,0.009,5500,0.9,0.00039097
2.13E+11,0.29,1.2,0.1,0.1,0.011,0.009,5500,0.6,0.00047758
2.40E+11,0.287,1.2,0.125,0.1,0.011,0.009,5500,0.6,0.00024807
2.10E+11,0.3,3.6,0.125,0.1,0.011,0.009,5500,1.8,0.0070123
2.35E+11,0.313,3,0.15,0.1,0.011,0.009,5500,1.5,0.0023814
2.00E+11,0.287,3,0.175,0.1,0.011,0.009,5500,1.5,0.0019709
2.13E+11,0.303,2.4,0.2,0.1,0.011,0.009,5500,1.2,0.00070334
2.40E+11,0.3,1.8,0.1,0.125,0.011,0.009,5500,0.9,0.0012158
2.10E+11,0.29,1.2,0.125,0.125,0.011,0.009,5500,0.6,0.00025618
2.35E+11,0.287,1.2,0.15,0.125,0.011,0.009,5500,0.6,0.00014877
2.00E+11,0.3,3.6,0.15,0.125,0.011,0.009,5500,1.8,0.0041112
2.13E+11,0.313,3,0.175,0.125,0.011,0.009,5500,1.5,0.0015682
2.40E+11,0.29,2.4,0.2,0.125,0.011,0.009,5500,1.2,0.00053003
2.10E+11,0.303,2.4,0.1,0.15,0.011,0.009,5500,1.2,0.0029549
2.35E+11,0.3,1.8,0.125,0.15,0.011,0.009,5500,0.9,0.00065487
2.00E+11,0.29,1.2,0.15,0.15,0.011,0.009,5500,0.6,0.00016325
2.13E+11,0.287,1.2,0.175,0.15,0.011,0.009,5500,0.6,0.00010719
2.40E+11,0.303,3.6,0.175,0.15,0.011,0.009,5500,1.8,0.0021113
2.10E+11,0.313,3,0.2,0.15,0.011,0.009,5500,1.5,0.0010318
2.35E+11,0.29,2.4,0.1,0.175,0.011,0.009,5500,1.2,0.002474
2.00E+11,0.303,2.4,0.125,0.175,0.011,0.009,5500,1.2,0.0016384
2.13E+11,0.3,1.8,0.15,0.175,0.011,0.009,5500,0.9,0.00043273
2.40E+11,0.313,1.2,0.175,0.175,0.011,0.009,5500,0.6,9.13E-05
2.10E+11,0.287,1.2,0.2,0.175,0.011,0.009,5500,0.6,7.67E-05
2.35E+11,0.303,3.6,0.2,0.175,0.011,0.009,5500,1.8,0.0014268
2.00E+11,0.313,3,0.1,0.2,0.011,0.009,5500,1.5,0.0053056
2.13E+11,0.29,2.4,0.125,0.2,0.011,0.009,5500,1.2,0.0014533
2.40E+11,0.287,2.4,0.15,0.2,0.011,0.009,5500,1.2,0.00081452
2.10E+11,0.3,1.8,0.175,0.2,0.011,0.009,5500,0.9,0.00028732
2.35E+11,0.313,1.2,0.2,0.2,0.011,0.009,5500,0.6,6.69E-05
2.00E+11,0.287,1.2,0.1,0.075,0.012,0.009,5500,0.6,0.00055259
2.13E+11,0.303,3.6,0.1,0.075,0.012,0.009,5500,1.8,0.013451
2.40E+11,0.3,3,0.125,0.075,0.012,0.009,5500,1.5,0.0041224
2.10E+11,0.29,2.4,0.15,0.075,0.012,0.009,5500,1.2,0.0015986
2.35E+11,0.287,2.4,0.175,0.075,0.012,0.009,5500,1.2,0.0010111
2.00E+11,0.3,1.8,0.2,0.075,0.012,0.009,5500,0.9,0.00036092
2.13E+11,0.313,1.2,0.1,0.1,0.012,0.009,5500,0.6,0.00044758
2.40E+11,0.29,3.6,0.1,0.1,0.012,0.009,5500,1.8,0.0099339
2.10E+11,0.303,3.6,0.125,0.1,0.012,0.009,5500,1.8,0.0065928
2.35E+11,0.3,3,0.15,0.1,0.012,0.009,5500,1.5,0.0022319
2.00E+11,0.29,2.4,0.175,0.1,0.012,0.009,5500,1.2,0.00094658
2.13E+11,0.287,2.4,0.2,0.1,0.012,0.009,5500,1.2,0.00065478
2.40E+11,0.303,1.8,0.1,0.125,0.012,0.009,5500,0.9,0.0011439
2.10E+11,0.313,1.2,0.125,0.125,0.012,0.009,5500,0.6,0.00023947
2.35E+11,0.29,3.6,0.125,0.125,0.012,0.009,5500,1.8,0.0051226
2.00E+11,0.303,3.6,0.15,0.125,0.012,0.009,5500,1.8,0.0038655
2.13E+11,0.3,3,0.175,0.125,0.012,0.009,5500,1.5,0.0014697
2.40E+11,0.313,2.4,0.2,0.125,0.012,0.009,5500,1.2,0.00049484
2.10E+11,0.287,2.4,0.1,0.15,0.012,0.009,5500,1.2,0.0027844
2.35E+11,0.303,1.8,0.125,0.15,0.012,0.009,5500,0.9,0.00061489
2.00E+11,0.313,1.2,0.15,0.15,0.012,0.009,5500,0.6,0.00015215
2.13E+11,0.29,3.6,0.15,0.15,0.012,0.009,5500,1.8,0.0032475
2.40E+11,0.287,3.6,0.175,0.15,0.012,0.009,5500,1.8,0.0019835
2.10E+11,0.3,3,0.2,0.15,0.012,0.009,5500,1.5,0.00096619
2.35E+11,0.313,2.4,0.1,0.175,0.012,0.009,5500,1.2,0.0023351
2.00E+11,0.287,2.4,0.125,0.175,0.012,0.009,5500,1.2,0.0015414
2.13E+11,0.303,1.8,0.15,0.175,0.012,0.009,5500,0.9,0.00040538
2.40E+11,0.3,1.2,0.175,0.175,0.012,0.009,5500,0.6,8.42E-05
2.10E+11,0.29,3.6,0.175,0.175,0.012,0.009,5500,1.8,0.0020698
2.35E+11,0.287,3.6,0.2,0.175,0.012,0.009,5500,1.8,0.0013392
2.00E+11,0.3,3,0.1,0.2,0.012,0.009,5500,1.5,0.0050051
2.13E+11,0.313,2.4,0.125,0.2,0.012,0.009,5500,1.2,0.0013703
2.40E+11,0.29,1.8,0.15,0.2,0.012,0.009,5500,0.9,0.00034075
2.10E+11,0.303,1.8,0.175,0.2,0.012,0.009,5500,0.9,0.00026848
2.35E+11,0.3,1.2,0.2,0.2,0.012,0.009,5500,0.6,6.15E-05
2.00E+11,0.29,3.6,0.2,0.2,0.012,0.009,5500,1.8,0.0014583
2.13E+11,0.287,3.6,0.1,0.075,0.006,0.01,5500,1.8,0.020608
2.40E+11,0.303,3,0.125,0.075,0.006,0.01,5500,1.5,0.0064648
2.10E+11,0.313,2.4,0.15,0.075,0.006,0.01,5500,1.2,0.0026067
2.35E+11,0.29,1.8,0.175,0.075,0.006,0.01,5500,0.9,0.00073548
2.00E+11,0.303,1.8,0.2,0.075,0.006,0.01,5500,0.9,0.000658
2.13E+11,0.3,1.2,0.1,0.1,0.006,0.01,5500,0.6,0.00071975
2.40E+11,0.313,3.6,0.1,0.1,0.006,0.01,5500,1.8,0.015082
2.10E+11,0.287,3.6,0.125,0.1,0.006,0.01,5500,1.8,0.010077
2.35E+11,0.303,3,0.15,0.1,0.006,0.01,5500,1.5,0.003487
2.00E+11,0.313,2.4,0.175,0.1,0.006,0.01,5500,1.2,0.0015398
2.13E+11,0.29,1.8,0.2,0.1,0.006,0.01,5500,0.9,0.00048458
2.40E+11,0.287,1.8,0.1,0.125,0.006,0.01,5500,0.9,0.0017738
2.10E+11,0.3,1.2,0.125,0.125,0.006,0.01,5500,0.6,0.00039672
2.35E+11,0.313,3.6,0.125,0.125,0.006,0.01,5500,1.8,0.0078017
2.00E+11,0.287,3.6,0.15,0.125,0.006,0.01,5500,1.8,0.0059267
2.13E+11,0.303,3,0.175,0.125,0.006,0.01,5500,1.5,0.0023074
2.40E+11,0.3,2.4,0.2,0.125,0.006,0.01,5500,1.2,0.00081102
2.10E+11,0.29,1.8,0.1,0.15,0.006,0.01,5500,0.9,0.0018773
2.35E+11,0.287,1.8,0.125,0.15,0.006,0.01,5500,0.9,0.0009672
2.00E+11,0.3,1.2,0.15,0.15,0.006,0.01,5500,0.6,0.00026034
2.13E+11,0.313,3.6,0.15,0.15,0.006,0.01,5500,1.8,0.0049711
2.40E+11,0.29,3,0.175,0.15,0.006,0.01,5500,1.5,0.0018081
2.10E+11,0.303,3,0.2,0.15,0.006,0.01,5500,1.5,0.0015296
2.35E+11,0.3,2.4,0.1,0.175,0.006,0.01,5500,1.2,0.003608
2.00E+11,0.29,1.8,0.125,0.175,0.006,0.01,5500,0.9,0.0010663
2.13E+11,0.287,1.8,0.15,0.175,0.006,0.01,5500,0.9,0.00064875
2.40E+11,0.303,1.2,0.175,0.175,0.006,0.01,5500,0.6,0.00014941
2.10E+11,0.313,3.6,0.175,0.175,0.006,0.01,5500,1.8,0.0031886
2.35E+11,0.29,3,0.2,0.175,0.006,0.01,5500,1.5,0.0012375
2.00E+11,0.303,3,0.1,0.2,0.006,0.01,5500,1.5,0.0077446
2.13E+11,0.3,2.4,0.125,0.2,0.006,0.01,5500,1.2,0.0021278
2.40E+11,0.313,1.8,0.15,0.2,0.006,0.01,5500,0.9,0.00054788
2.10E+11,0.287,1.8,0.175,0.2,0.006,0.01,5500,0.9,0.00043803
2.35E+11,0.303,1.2,0.2,0.2,0.006,0.01,5500,0.6,0.00011257
2.00E+11,0.313,3.6,0.2,0.2,0.006,0.01,5500,1.8,0.0022631
2.13E+11,0.29,3,0.1,0.075,0.007,0.01,5500,1.5,0.01093
2.40E+11,0.287,3,0.125,0.075,0.007,0.01,5500,1.5,0.0058745
2.10E+11,0.3,2.4,0.15,0.075,0.007,0.01,5500,1.2,0.002352
2.35E+11,0.313,1.8,0.175,0.075,0.007,0.01,5500,0.9,0.00065493
2.00E+11,0.287,1.8,0.2,0.075,0.007,0.01,5500,0.9,0.00057976
2.13E+11,0.303,1.2,0.1,0.1,0.007,0.01,5500,0.6,0.00064916
2.40E+11,0.3,3.6,0.1,0.1,0.007,0.01,5500,1.8,0.013725
2.10E+11,0.29,3,0.125,0.1,0.007,0.01,5500,1.5,0.0053593
2.35E+11,0.287,3,0.15,0.1,0.007,0.01,5500,1.5,0.0031649
2.00E+11,0.3,2.4,0.175,0.1,0.007,0.01,5500,1.2,0.0013877
2.13E+11,0.313,1.8,0.2,0.1,0.007,0.01,5500,0.9,0.00043123
2.40E+11,0.29,1.2,0.1,0.125,0.007,0.01,5500,0.6,0.00051993
2.10E+11,0.303,1.2,0.125,0.125,0.007,0.01,5500,0.6,0.000356
2.35E+11,0.3,3.6,0.125,0.125,0.007,0.01,5500,1.8,0.007092
2.00E+11,0.29,3,0.15,0.125,0.007,0.01,5500,1.5,0.0031629
2.13E+11,0.287,3,0.175,0.125,0.007,0.01,5500,1.5,0.0020903
2.40E+11,0.303,2.4,0.2,0.125,0.007,0.01,5500,1.2,0.00073002
2.10E+11,0.313,1.8,0.1,0.15,0.007,0.01,5500,0.9,0.0016983
2.35E+11,0.29,1.2,0.125,0.15,0.007,0.01,5500,0.6,0.00029485
2.00E+11,0.303,1.2,0.15,0.15,0.007,0.01,5500,0.6,0.00023241
2.13E+11,0.3,3.6,0.15,0.15,0.007,0.01,5500,1.8,0.0045134
2.40E+11,0.313,3,0.175,0.15,0.007,0.01,5500,1.5,0.0016411
2.10E+11,0.287,3,0.2,0.15,0.007,0.01,5500,1.5,0.0013828
2.35E+11,0.303,2.4,0.1,0.175,0.007,0.01,5500,1.2,0.0032569
2.00E+11,0.313,1.8,0.125,0.175,0.007,0.01,5500,0.9,0.00096363
2.13E+11,0.29,1.2,0.15,0.175,0.007,0.01,5500,0.6,0.0002062
2.40E+11,0.287,1.2,0.175,0.175,0.007,0.01,5500,0.6,0.00013206
2.10E+11,0.3,3.6,0.175,0.175,0.007,0.01,5500,1.8,0.0028912
2.35E+11,0.313,3,0.2,0.175,0.007,0.01,5500,1.5,0.0011216
2.00E+11,0.287,3,0.1,0.2,0.007,0.01,5500,1.5,0.0069749
2.13E+11,0.303,2.4,0.125,0.2,0.007,0.01,5500,1.2,0.0019204
2.40E+11,0.3,1.8,0.15,0.2,0.007,0.01,5500,0.9,0.00049198
2.10E+11,0.29,1.2,0.175,0.2,0.007,0.01,5500,0.6,0.00014526
2.35E+11,0.287,1.2,0.2,0.2,0.007,0.01,5500,0.6,9.89E-05
2.00E+11,0.3,3.6,0.2,0.2,0.007,0.01,5500,1.8,0.0020492
2.13E+11,0.313,3,0.1,0.075,0.008,0.01,5500,1.5,0.010058
2.40E+11,0.29,2.4,0.125,0.075,0.008,0.01,5500,1.2,0.0027834
2.10E+11,0.303,2.4,0.15,0.075,0.008,0.01,5500,1.2,0.0021429
2.35E+11,0.3,1.8,0.175,0.075,0.008,0.01,5500,0.9,0.0005886
2.00E+11,0.29,1.2,0.2,0.075,0.008,0.01,5500,0.6,0.00015561
2.13E+11,0.287,1.2,0.1,0.1,0.008,0.01,5500,0.6,0.00059103
2.40E+11,0.303,3.6,0.1,0.1,0.008,0.01,5500,1.8,0.012636
2.10E+11,0.313,3,0.125,0.1,0.008,0.01,5500,1.5,0.0049284
2.35E+11,0.29,2.4,0.15,0.1,0.008,0.01,5500,1.2,0.00151
2.00E+11,0.303,2.4,0.175,0.1,0.008,0.01,5500,1.2,0.0012638
2.13E+11,0.3,1.8,0.2,0.1,0.008,0.01,5500,0.9,0.00038675
2.40E+11,0.313,1.2,0.1,0.125,0.008,0.01,5500,0.6,0.00047538
2.10E+11,0.287,1.2,0.125,0.125,0.008,0.01,5500,0.6,0.0003222
2.35E+11,0.303,3.6,0.125,0.125,0.008,0.01,5500,1.8,0.0065235
2.00E+11,0.313,3,0.15,0.125,0.008,0.01,5500,1.5,0.0029052
2.13E+11,0.29,2.4,0.175,0.125,0.008,0.01,5500,1.2,0.0010047
2.40E+11,0.287,2.4,0.2,0.125,0.008,0.01,5500,1.2,0.00066292
2.10E+11,0.3,1.8,0.1,0.15,0.008,0.01,5500,0.9,0.0015531
2.35E+11,0.313,1.2,0.125,0.15,0.008,0.01,5500,0.6,0.00026861
2.00E+11,0.287,1.2,0.15,0.15,0.008,0.01,5500,0.6,0.00020904
2.13E+11,0.303,3.6,0.15,0.15,0.008,0.01,5500,1.8,0.0041474
2.40E+11,0.3,3,0.175,0.15,0.008,0.01,5500,1.5,0.0015027
2.10E+11,0.29,2.4,0.2,0.15,0.008,0.01,5500,1.2,0.0006701
2.35E+11,0.287,2.4,0.1,0.175,0.008,0.01,5500,1.2,0.0029797
2.00E+11,0.3,1.8,0.125,0.175,0.008,0.01,5500,0.9,0.00087914
2.13E+11,0.313,1.2,0.15,0.175,0.008,0.01,5500,0.6,0.00018713
2.40E+11,0.29,3.6,0.15,0.175,0.008,0.01,5500,1.8,0.0033788
2.10E+11,0.303,3.6,0.175,0.175,0.008,0.01,5500,1.8,0.0026537
2.35E+11,0.3,3,0.2,0.175,0.008,0.01,5500,1.5,0.0010249
2.00E+11,0.29,2.4,0.1,0.2,0.008,0.01,5500,1.2,0.003332
2.13E+11,0.287,2.4,0.125,0.2,0.008,0.01,5500,1.2,0.0017554
2.40E+11,0.303,1.8,0.15,0.2,0.008,0.01,5500,0.9,0.00044848
2.10E+11,0.313,1.2,0.175,0.2,0.008,0.01,5500,0.6,0.00013131
2.35E+11,0.29,3.6,0.175,0.2,0.008,0.01,5500,1.8,0.0022038
2.00E+11,0.303,3.6,0.2,0.2,0.008,0.01,5500,1.8,0.0018786
2.13E+11,0.3,3,0.1,0.075,0.009,0.01,5500,1.5,0.0093188
2.40E+11,0.313,2.4,0.125,0.075,0.009,0.01,5500,1.2,0.0025679
2.10E+11,0.287,2.4,0.15,0.075,0.009,0.01,5500,1.2,0.0019669
2.35E+11,0.303,1.8,0.175,0.075,0.009,0.01,5500,0.9,0.00053421
2.00E+11,0.313,1.2,0.2,0.075,0.009,0.01,5500,0.6,0.00013742
2.13E+11,0.29,3.6,0.2,0.075,0.009,0.01,5500,1.8,0.0035511
2.40E+11,0.287,3.6,0.1,0.1,0.009,0.01,5500,1.8,0.011727
2.10E+11,0.3,3,0.125,0.1,0.009,0.01,5500,1.5,0.0045637
2.35E+11,0.313,2.4,0.15,0.1,0.009,0.01,5500,1.2,0.0013928
2.00E+11,0.287,2.4,0.175,0.1,0.009,0.01,5500,1.2,0.0011596
2.13E+11,0.303,1.8,0.2,0.1,0.009,0.01,5500,0.9,0.00035056
2.40E+11,0.3,1.2,0.1,0.125,0.009,0.01,5500,0.6,0.00043684
2.10E+11,0.29,3.6,0.1,0.125,0.009,0.01,5500,1.8,0.011836
2.35E+11,0.287,3.6,0.125,0.125,0.009,0.01,5500,1.8,0.0060492
2.00E+11,0.3,3,0.15,0.125,0.009,0.01,5500,1.5,0.0026868
2.13E+11,0.313,2.4,0.175,0.125,0.009,0.01,5500,1.2,0.00092547
2.40E+11,0.29,1.8,0.2,0.125,0.009,0.01,5500,0.9,0.00026831
2.10E+11,0.303,1.8,0.1,0.15,0.009,0.01,5500,0.9,0.0014361
2.35E+11,0.3,1.2,0.125,0.15,0.009,0.01,5500,0.6,0.0002455
2.00E+11,0.29,3.6,0.125,0.15,0.009,0.01,5500,1.8,0.0064205
2.13E+11,0.287,3.6,0.15,0.15,0.009,0.01,5500,1.8,0.0038417
2.40E+11,0.303,3,0.175,0.15,0.009,0.01,5500,1.5,0.0013885
2.10E+11,0.313,2.4,0.2,0.15,0.009,0.01,5500,1.2,0.0006162
2.35E+11,0.29,1.8,0.1,0.175,0.009,0.01,5500,0.9,0.0012068
2.00E+11,0.303,1.8,0.125,0.175,0.009,0.01,5500,0.9,0.00081118
2.13E+11,0.3,1.2,0.15,0.175,0.009,0.01,5500,0.6,0.00017004
2.40E+11,0.313,3.6,0.15,0.175,0.009,0.01,5500,1.8,0.0031333
2.10E+11,0.287,3.6,0.175,0.175,0.009,0.01,5500,1.8,0.002455
2.35E+11,0.303,3,0.2,0.175,0.009,0.01,5500,1.5,0.00094554
2.00E+11,0.313,2.4,0.1,0.2,0.009,0.01,5500,1.2,0.0030836
2.13E+11,0.29,1.8,0.125,0.2,0.009,0.01,5500,0.9,0.00072258
2.40E+11,0.287,1.8,0.15,0.2,0.009,0.01,5500,0.9,0.0004118
2.10E+11,0.3,1.2,0.175,0.2,0.009,0.01,5500,0.6,0.00011863
2.35E+11,0.313,3.6,0.175,0.2,0.009,0.01,5500,1.8,0.0020421
2.00E+11,0.287,3.6,0.2,0.2,0.009,0.01,5500,1.8,0.0017355
2.13E+11,0.303,3,0.1,0.075,0.01,0.01,5500,1.5,0.0086857
2.40E+11,0.3,2.4,0.125,0.075,0.01,0.01,5500,1.2,0.0023818
2.10E+11,0.29,1.8,0.15,0.075,0.01,0.01,5500,0.9,0.00077199
2.35E+11,0.287,1.8,0.175,0.075,0.01,0.01,5500,0.9,0.00048878
2.00E+11,0.3,1.2,0.2,0.075,0.01,0.01,5500,0.6,0.00012288
2.13E+11,0.313,3.6,0.2,0.075,0.01,0.01,5500,1.8,0.00327
2.40E+11,0.29,3,0.1,0.1,0.01,0.01,5500,1.5,0.0063769
2.10E+11,0.303,3,0.125,0.1,0.01,0.01,5500,1.5,0.004254
2.35E+11,0.3,2.4,0.15,0.1,0.01,0.01,5500,1.2,0.0012915
2.00E+11,0.29,1.8,0.175,0.1,0.01,0.01,5500,0.9,0.00046201
2.13E+11,0.287,1.8,0.2,0.1,0.01,0.01,5500,0.9,0.00032029
2.40E+11,0.303,1.2,0.1,0.125,0.01,0.01,5500,0.6,0.00040514
2.10E+11,0.313,3.6,0.1,0.125,0.01,0.01,5500,1.8,0.011067
2.35E+11,0.29,3,0.125,0.125,0.01,0.01,5500,1.5,0.0032983
2.00E+11,0.303,3,0.15,0.125,0.01,0.01,5500,1.5,0.0025023
2.13E+11,0.3,2.4,0.175,0.125,0.01,0.01,5500,1.2,0.0008568
2.40E+11,0.313,1.8,0.2,0.125,0.01,0.01,5500,0.9,0.00024637
2.10E+11,0.287,1.8,0.1,0.15,0.01,0.01,5500,0.9,0.0013365
2.35E+11,0.303,1.2,0.125,0.15,0.01,0.01,5500,0.6,0.00022667
2.00E+11,0.313,3.6,0.125,0.15,0.01,0.01,5500,1.8,0.006
2.13E+11,0.29,3,0.15,0.15,0.01,0.01,5500,1.5,0.0021013
2.40E+11,0.287,3,0.175,0.15,0.01,0.01,5500,1.5,0.0012906
2.10E+11,0.3,2.4,0.2,0.15,0.01,0.01,5500,1.2,0.00056923
2.35E+11,0.313,1.8,0.1,0.175,0.01,0.01,5500,0.9,0.0011256
2.00E+11,0.287,1.8,0.125,0.175,0.01,0.01,5500,0.9,0.00075292
2.13E+11,0.303,1.2,0.15,0.175,0.01,0.01,5500,0.6,0.00015624
2.40E+11,0.3,3.6,0.15,0.175,0.01,0.01,5500,1.8,0.0029226
2.10E+11,0.29,3,0.175,0.175,0.01,0.01,5500,1.5,0.0013479
2.35E+11,0.287,3,0.2,0.175,0.01,0.01,5500,1.5,0.00087737
2.00E+11,0.3,2.4,0.1,0.2,0.01,0.01,5500,1.2,0.0028725
2.13E+11,0.313,1.8,0.125,0.2,0.01,0.01,5500,0.9,0.000673
2.40E+11,0.29,1.2,0.15,0.2,0.01,0.01,5500,0.6,0.0001331
2.10E+11,0.303,1.2,0.175,0.2,0.01,0.01,5500,0.6,0.00010847
2.35E+11,0.3,3.6,0.175,0.2,0.01,0.01,5500,1.8,0.0019026
2.00E+11,0.29,3,0.2,0.2,0.01,0.01,5500,1.5,0.00095686
2.13E+11,0.287,3,0.1,0.075,0.011,0.01,5500,1.5,0.008132
2.40E+11,0.303,2.4,0.125,0.075,0.011,0.01,5500,1.2,0.0022207
2.10E+11,0.313,1.8,0.15,0.075,0.011,0.01,5500,0.9,0.0007147
2.35E+11,0.29,1.2,0.175,0.075,0.011,0.01,5500,0.6,0.00013244
2.00E+11,0.303,1.2,0.2,0.075,0.011,0.01,5500,0.6,0.00011114
2.13E+11,0.3,3.6,0.2,0.075,0.011,0.01,5500,1.8,0.0030277
2.40E+11,0.313,3,0.1,0.1,0.011,0.01,5500,1.5,0.0059889
2.10E+11,0.287,3,0.125,0.1,0.011,0.01,5500,1.5,0.0039844
2.35E+11,0.303,2.4,0.15,0.1,0.011,0.01,5500,1.2,0.0012048
2.00E+11,0.313,1.8,0.175,0.1,0.011,0.01,5500,0.9,0.00042781
2.13E+11,0.29,1.2,0.2,0.1,0.011,0.01,5500,0.6,9.10E-05
2.40E+11,0.287,1.2,0.1,0.125,0.011,0.01,5500,0.6,0.00037734
2.10E+11,0.3,3.6,0.1,0.125,0.011,0.01,5500,1.8,0.010399
2.35E+11,0.313,3,0.125,0.125,0.011,0.01,5500,1.5,0.003096
